tokenId;minRarity;averageRarity;sumRarity;countsBelow10;countsBelow20;countsBelow50;spots;countsOld;countsMystic;countsNew;ranking
326;6;82,63636364;909;1;2;2;11;0;1;1;497
2996;6;83,09090909;914;2;2;2;11;1;1;0;498
6275;6;83,18181818;915;1;1;2;11;0;1;1;499
5573;6;83,44444444;751;1;1;2;9;0;1;1;500
1939;6;83,8;838;1;1;1;10;0;1;0;501
7254;6;83,88888889;755;1;1;2;9;0;1;1;502
3388;6;84,18181818;926;1;1;2;11;0;1;1;503
403;6;84,4;844;1;2;2;10;0;1;1;504
823;6;85,2;852;1;1;2;10;0;1;1;505
6846;6;85,375;683;1;1;1;8;0;1;0;506
4671;6;86,14285714;603;1;1;1;7;0;1;0;507
5927;6;86,875;695;1;1;1;8;0;1;0;508
2245;6;87;609;1;1;1;7;0;1;0;509
7514;6;87,22222222;785;1;1;1;9;0;1;0;510
9168;6;87,25;698;1;1;2;8;0;1;1;511
1351;6;87,85714286;615;1;1;1;7;0;1;0;512
4813;6;87,88888889;791;1;1;1;9;0;1;0;513
2478;6;88,16666667;529;1;1;1;6;0;1;0;514
7323;6;89;623;1;1;1;7;0;1;0;515
4989;6;89,75;718;1;1;1;8;0;1;0;516
5897;6;90,42857143;633;1;1;1;7;0;1;0;517
4484;6;91,36363636;1005;1;1;1;11;0;1;0;518
1490;6;92,54545455;1018;1;1;1;11;0;1;0;519
6993;6;93,1;931;1;1;1;10;0;1;0;520
850;6;93,18181818;1025;1;1;1;11;0;1;0;521
5975;7;31,5;126;2;3;3;4;2;1;0;522
9250;7;32,2;161;1;3;4;5;2;1;1;523
3119;7;33,14285714;232;1;5;6;7;0;1;5;524
416;7;34,8;174;1;1;4;5;1;1;2;525
4033;7;35,25;141;2;2;3;4;1;1;1;526
6771;7;36,5;146;2;2;3;4;1;1;1;527
6058;7;37;259;2;4;5;7;2;1;2;528
4951;7;38,42857143;269;2;3;5;7;2;1;2;529
2260;7;39,66666667;238;1;4;4;6;2;1;1;530
8125;7;39,75;159;1;2;3;4;0;1;2;531
8535;7;41,36363636;455;2;5;7;11;4;1;2;532
3566;7;44,125;353;1;2;5;8;0;1;4;533
1592;7;44,14285714;309;2;4;4;7;2;1;1;534
4626;7;45,6;228;2;3;3;5;1;1;1;535
7098;7;46,2;231;2;2;3;5;1;1;1;536
3890;7;46,4;464;1;6;6;10;5;1;0;537
2841;7;47,09090909;518;1;5;6;11;3;1;2;538
3200;7;48,25;386;1;3;5;8;2;1;2;539
7188;7;48,3;483;1;3;6;10;0;1;5;540
6645;7;48,6;243;1;2;3;5;1;1;1;541
8842;7;49,5;495;2;2;6;10;2;1;3;542
5701;7;50;450;1;4;5;9;1;1;3;543
4096;7;50,83333333;305;1;3;3;6;2;1;0;544
4870;7;51;306;2;2;3;6;1;1;1;545
1046;7;51;357;1;3;4;7;0;1;3;546
3799;7;51,14285714;358;1;3;4;7;1;1;2;547
5922;7;51,3;513;1;3;6;10;0;1;5;548
2200;7;51,42857143;360;1;3;3;7;0;1;2;549
4470;7;51,75;207;1;2;2;4;0;1;1;550
5005;7;51,77777778;466;1;3;5;9;2;1;2;551
492;7;51,83333333;311;1;2;3;6;1;1;1;552
3216;7;52,5;210;1;1;2;4;0;1;1;553
103;7;52,71428571;369;2;3;4;7;2;1;1;554
5230;7;52,75;211;1;1;2;4;0;1;1;555
5694;7;53;530;2;4;5;10;3;1;1;556
2778;7;53,25;213;1;2;2;4;1;1;0;557
7989;7;53,36363636;587;1;5;6;11;3;1;2;558
6679;7;53,44444444;481;1;3;5;9;1;1;3;559
8804;7;54,27272727;597;1;3;6;11;0;1;5;560
6295;7;55;385;2;3;3;7;1;1;1;561
2050;7;55,5;222;1;1;2;4;0;1;1;562
7387;7;55,875;447;1;2;4;8;0;1;3;563
7511;7;56;448;1;1;4;8;0;1;3;564
8056;7;56;448;1;3;4;8;1;1;2;565
5758;7;56,33333333;507;2;4;5;9;2;1;2;566
4255;7;56,375;451;1;4;4;8;2;1;1;567
6546;7;56,5;565;2;4;5;10;2;1;2;568
5300;7;56,5;226;1;1;2;4;0;1;1;569
8733;7;56,54545455;622;2;5;5;11;3;1;1;570
3440;7;56,6;566;1;3;5;10;3;1;1;571
7146;7;56,63636364;623;1;3;6;11;2;1;3;572
6269;7;56,75;227;1;2;2;4;1;1;0;573
8627;7;56,90909091;626;1;2;6;11;1;1;4;574
1083;7;57;399;1;3;3;7;1;1;1;575
7626;7;57,09090909;628;1;3;5;11;1;1;3;576
6596;7;57,16666667;343;1;2;3;6;0;1;2;577
1591;7;57,25;458;2;2;4;8;1;1;2;578
5624;7;57,28571429;401;1;2;3;7;0;1;2;579
40;7;57,3;573;1;3;5;10;1;1;3;580
476;7;57,42857143;402;1;3;3;7;1;1;1;581
7294;7;57,45454545;632;1;2;6;11;0;1;5;582
9566;7;57,5;575;2;4;4;10;2;1;1;583
4066;7;57,66666667;519;1;3;4;9;3;1;0;584
8624;7;57,66666667;346;1;2;3;6;0;1;2;585
3718;7;57,75;462;1;3;4;8;2;1;1;586
4328;7;57,75;231;1;2;2;4;1;1;0;587
8080;7;57,85714286;405;1;2;3;7;1;1;1;588
9427;7;58;522;1;3;4;9;2;1;1;589
9508;7;59;413;1;3;3;7;0;1;2;590
4030;7;59,09090909;650;2;4;5;11;2;1;2;591
2799;7;59,25;237;1;2;2;4;1;1;0;592
942;7;59,36363636;653;1;2;4;11;1;1;2;593
3715;7;59,42857143;416;2;3;3;7;2;1;0;594
5774;7;59,42857143;416;1;2;3;7;0;1;2;595
1928;7;59,625;477;1;2;4;8;0;1;3;596
5792;7;59,63636364;656;2;2;6;11;1;1;4;597
7096;7;59,81818182;658;1;3;5;11;1;1;3;598
4786;7;60,22222222;542;1;4;4;9;2;1;1;599
2103;7;60,28571429;422;1;2;3;7;1;1;1;600
2479;7;60,3;603;2;3;4;10;2;1;1;601
456;7;60,33333333;362;1;1;3;6;1;1;1;602
7848;7;60,44444444;544;1;2;4;9;2;1;1;603
7399;7;60,71428571;425;1;2;3;7;0;1;2;604
6553;7;60,8;304;1;2;2;5;0;1;1;605
7360;7;60,8;608;1;4;4;10;2;1;1;606
8887;7;60,81818182;669;1;2;5;11;0;1;4;607
3967;7;60,88888889;548;1;3;4;9;0;1;3;608
7718;7;61,14285714;428;1;3;3;7;1;1;1;609
5183;7;61,44444444;553;1;3;4;9;2;1;1;610
4990;7;61,55555556;554;1;3;4;9;0;1;3;611
2800;7;61,81818182;680;1;2;5;11;1;1;3;612
9399;7;62,6;313;1;2;2;5;0;1;1;613
3962;7;62,625;501;2;3;3;8;1;1;1;614
8944;7;62,7;627;1;2;4;10;0;1;3;615
4003;7;62,81818182;691;2;2;4;11;1;1;2;616
3638;7;62,875;503;1;3;3;8;1;1;1;617
2112;7;63;441;1;1;3;7;0;1;2;618
9670;7;63,14285714;442;1;2;3;7;1;1;1;619
1809;7;63,25;506;1;3;3;8;1;1;1;620
9104;7;63,27272727;696;1;3;4;11;0;1;3;621
113;7;63,3;633;1;1;4;10;1;1;2;622
3679;7;63,36363636;697;2;3;4;11;2;1;1;623
2272;7;63,4;634;1;2;4;10;1;1;2;624
6421;7;63,4;634;1;2;4;10;0;1;3;625
7779;7;63,5;635;1;3;4;10;1;1;2;626
5193;7;63,72727273;701;1;3;5;11;1;1;3;627
3830;7;64;704;2;4;5;11;3;1;1;628
5682;7;64,36363636;708;1;2;5;11;0;1;4;629
170;7;64,5;387;1;2;2;6;1;1;0;630
8519;7;64,625;517;2;3;3;8;1;1;1;631
373;7;64,85714286;454;1;2;3;7;1;1;1;632
5519;7;64,88888889;584;1;2;3;9;2;1;0;633
501;7;65;715;1;3;4;11;1;1;2;634
3250;7;65;455;1;2;3;7;2;1;0;635
231;7;65,2;652;2;2;4;10;2;1;1;636
8884;7;65,28571429;457;1;2;3;7;2;1;0;637
3309;7;65,4;327;1;2;2;5;0;1;1;638
1190;7;65,5;393;1;2;2;6;1;1;0;639
9074;7;65,5;655;1;3;4;10;1;1;2;640
9335;7;65,8;658;1;3;4;10;2;1;1;641
5877;7;66;528;2;2;3;8;1;1;1;642
347;7;66;594;1;3;3;9;0;1;2;643
6529;7;66,4;332;1;1;2;5;0;1;1;644
7674;7;66,5;665;1;3;4;10;1;1;2;645
6807;7;66,7;667;1;3;4;10;1;1;2;646
9365;7;66,8;668;1;1;4;10;1;1;2;647
5125;7;67,2;672;1;2;3;10;1;1;1;648
5736;7;67,36363636;741;2;3;4;11;2;1;1;649
8110;7;67,4;674;1;2;4;10;1;1;2;650
1408;7;67,55555556;608;1;2;3;9;0;1;2;651
3181;7;67,7;677;1;4;4;10;3;1;0;652
6391;7;67,7;677;1;2;4;10;1;1;2;653
3182;7;67,81818182;746;1;2;4;11;1;1;2;654
2606;7;67,88888889;611;1;3;3;9;1;1;1;655
9167;7;67,88888889;611;1;3;3;9;1;1;1;656
4406;7;68,42857143;479;1;2;3;7;0;1;2;657
6922;7;68,44444444;616;1;2;3;9;1;1;1;658
1208;7;68,45454545;753;1;2;4;11;1;1;2;659
5959;7;68,5;411;1;2;2;6;0;1;1;660
1383;7;68,81818182;757;2;2;4;11;1;1;2;661
6492;7;69;690;2;3;3;10;2;1;0;662
5172;7;69;276;1;1;1;4;0;1;0;663
2518;7;69,25;554;1;3;3;8;0;1;2;664
4976;7;69,25;277;1;1;1;4;0;1;0;665
7183;7;69,33333333;416;1;2;2;6;1;1;0;666
5836;7;69,375;555;1;1;3;8;0;1;2;667
4993;7;69,4;347;1;1;2;5;1;1;0;668
133;7;69,42857143;486;1;2;2;7;1;1;0;669
2261;7;69,54545455;765;1;1;4;11;0;1;3;670
7964;7;69,85714286;489;1;2;2;7;1;1;0;671
8994;7;69,9;699;1;2;3;10;0;1;2;672
5204;7;70;700;1;1;4;10;0;1;3;673
8490;7;70;490;1;1;2;7;0;1;1;674
1936;7;70,25;562;1;2;3;8;1;1;1;675
5826;7;70,4;704;1;3;3;10;1;1;1;676
7716;7;70,4;704;1;1;3;10;0;1;2;677
9153;7;70,72727273;778;2;4;4;11;3;1;0;678
8841;7;70,75;283;1;1;1;4;0;1;0;679
4444;7;70,8;354;1;2;2;5;0;1;1;680
2663;7;71;426;1;2;2;6;1;1;0;681
3281;7;71,11111111;640;1;2;2;9;1;1;0;682
6574;7;71,66666667;430;1;2;2;6;1;1;0;683
4489;7;71,90909091;791;1;2;3;11;1;1;1;684
8975;7;72,25;578;2;2;2;8;1;1;0;685
1131;7;72,44444444;652;1;2;2;9;0;1;1;686
5530;7;72,5;725;2;2;3;10;1;1;1;687
56;7;72,72727273;800;2;2;3;11;1;1;1;688
4248;7;72,9;729;1;2;3;10;2;1;0;689
8502;7;72,9;729;1;2;4;10;0;1;3;690
882;7;73;730;2;3;3;10;2;1;0;691
4644;7;73;511;1;2;2;7;0;1;1;692
5162;7;73;438;1;2;2;6;0;1;1;693
7302;7;73;657;1;2;2;9;1;1;0;694
4759;7;73,09090909;804;2;2;3;11;1;1;1;695
8402;7;73,09090909;804;1;1;3;11;0;1;2;696
1959;7;73,27272727;806;1;3;3;11;1;1;1;697
1773;7;73,33333333;660;1;2;2;9;1;1;0;698
6417;7;73,63636364;810;1;2;3;11;0;1;2;699
5202;7;73,9;739;1;2;3;10;0;1;2;700
760;7;74;370;1;1;1;5;0;1;0;701
1374;7;74;296;1;1;1;4;0;1;0;702
8167;7;74;814;1;2;3;11;0;1;2;703
3748;7;74,27272727;817;1;2;3;11;1;1;1;704
5518;7;74,3;743;1;1;3;10;0;1;2;705
9464;7;74,33333333;669;1;1;2;9;0;1;1;706
9488;7;74,42857143;521;1;2;2;7;0;1;1;707
175;7;74,75;598;1;1;2;8;0;1;1;708
759;7;75;375;1;1;2;5;0;1;1;709
2277;7;75,22222222;677;1;2;2;9;1;1;0;710
4727;7;75,42857143;528;1;2;2;7;1;1;0;711
6308;7;75,5;302;1;1;1;4;0;1;0;712
9275;7;75,5;604;1;1;2;8;0;1;1;713
3016;7;75,88888889;683;1;1;2;9;0;1;1;714
2950;7;75,9;759;2;2;2;10;0;1;1;715
1144;7;76;532;1;2;2;7;1;1;0;716
8092;7;76,375;611;2;2;2;8;1;1;0;717
7394;7;76,42857143;535;1;1;2;7;0;1;1;718
1713;7;76,625;613;1;2;2;8;0;1;1;719
5051;7;76,7;767;1;2;2;10;1;1;0;720
7520;7;76,8;768;1;2;2;10;0;1;1;721
2515;7;76,875;615;1;2;2;8;1;1;0;722
5351;7;77,4;774;1;2;3;10;1;1;1;723
4395;7;77,5;465;1;1;2;6;0;1;1;724
9161;7;77,71428571;544;1;1;2;7;0;1;1;725
16;7;78;624;1;1;2;8;0;1;1;726
4995;7;78;702;1;2;2;9;1;1;0;727
7067;7;78,81818182;867;2;2;2;11;1;1;0;728
5000;7;78,88888889;710;1;1;2;9;0;1;1;729
3310;7;78,9;789;1;2;2;10;1;1;0;730
5285;7;78,9;789;1;2;3;10;0;1;2;731
254;7;79,18181818;871;1;2;2;11;1;1;0;732
8741;7;79,28571429;555;1;2;2;7;0;1;1;733
7368;7;79,3;793;1;2;3;10;0;1;2;734
5908;7;79,36363636;873;1;1;3;11;0;1;2;735
6547;7;79,4;397;1;1;1;5;0;1;0;736
3262;7;79,5;636;1;2;2;8;1;1;0;737
3520;7;79,5;477;1;1;1;6;0;1;0;738
9083;7;79,54545455;875;1;2;2;11;1;1;0;739
6896;7;79,55555556;716;1;1;2;9;0;1;1;740
7820;7;79,6;796;1;2;2;10;1;1;0;741
1233;7;79,75;638;1;1;2;8;0;1;1;742
9190;7;79,77777778;718;1;1;2;9;0;1;1;743
4628;7;79,81818182;878;1;1;2;11;0;1;1;744
6721;7;79,83333333;479;1;1;1;6;0;1;0;745
1712;7;79,9;799;1;2;2;10;1;1;0;746
304;7;80,16666667;481;1;1;1;6;0;1;0;747
3947;7;80,25;642;1;1;1;8;0;1;0;748
9372;7;80,4;804;1;2;2;10;0;1;1;749
7858;7;80,66666667;726;1;1;2;9;0;1;1;750
5810;7;81,09090909;892;1;1;2;11;0;1;1;751
6971;7;81,54545455;897;2;2;2;11;1;1;0;752
2070;7;81,66666667;735;1;1;1;9;0;1;0;753
8376;7;81,66666667;490;1;1;1;6;0;1;0;754
2817;7;81,9;819;1;1;2;10;0;1;1;755
9251;7;82,125;657;1;1;2;8;0;1;1;756
9637;7;82,2;411;1;1;1;5;0;1;0;757
1405;7;82,4;824;1;1;2;10;0;1;1;758
9571;7;82,8;414;1;1;1;5;0;1;0;759
9423;7;82,875;663;1;1;1;8;0;1;0;760
9225;7;82,90909091;912;1;1;2;11;0;1;1;761
7032;7;83;332;1;1;1;4;0;1;0;762
4197;7;83,44444444;751;1;1;2;9;1;1;0;763
7853;7;83,5;835;1;2;2;10;0;1;1;764
7928;7;84,1;841;1;1;1;10;0;1;0;765
7997;7;84,3;843;1;1;2;10;0;1;1;766
3272;7;84,5;507;1;1;1;6;0;1;0;767
1243;7;84,9;849;1;1;2;10;0;1;1;768
9350;7;85,2;426;1;1;1;5;0;1;0;769
4688;7;85,22222222;767;1;1;1;9;0;1;0;770
2937;7;85,75;686;1;1;1;8;0;1;0;771
3313;7;86,09090909;947;2;2;2;11;1;1;0;772
9142;7;86,4;432;1;1;1;5;0;1;0;773
4138;7;86,5;692;1;1;1;8;0;1;0;774
9001;7;86,8;434;1;1;1;5;0;1;0;775
6489;7;87,11111111;784;1;1;1;9;0;1;0;776
7677;7;87,18181818;959;1;1;1;11;0;1;0;777
6537;7;87,2;872;1;1;1;10;0;1;0;778
6933;7;87,57142857;613;1;1;1;7;0;1;0;779
5026;7;87,75;702;1;1;1;8;0;1;0;780
1284;7;88,375;707;1;1;1;8;0;1;0;781
1788;7;88,875;711;1;1;1;8;0;1;0;782
2908;7;89;890;1;1;2;10;0;1;1;783
3371;7;91;728;1;1;1;8;0;1;0;784
5648;7;91,16666667;547;1;1;1;6;0;1;0;785
4549;7;91,85714286;643;1;1;1;7;0;1;0;786
6586;7;92,375;739;1;1;1;8;0;1;0;787
3878;7;92,9;929;1;1;1;10;0;1;0;788
5977;8;18,25;73;1;3;4;4;1;1;2;789
9574;8;25,57142857;179;2;5;6;7;1;1;4;790
5054;8;29,66666667;178;1;5;5;6;2;1;2;791
6357;8;30,2;151;1;4;4;5;0;1;3;792
8641;8;33,25;133;1;3;3;4;0;1;2;793
3511;8;35;175;2;2;4;5;1;1;2;794
4507;8;37;148;1;2;3;4;1;1;1;795
6785;8;37,66666667;226;2;4;4;6;3;1;0;796
9301;8;38,71428571;271;1;2;5;7;2;1;2;797
2318;8;38,75;155;1;2;3;4;1;1;1;798
2263;8;38,83333333;233;1;3;4;6;1;1;2;799
3498;8;40,16666667;241;2;4;4;6;3;1;0;800
9581;8;41;164;1;1;3;4;0;1;2;801
1982;8;41,27272727;454;2;4;8;11;4;1;3;802
4284;8;41,66666667;250;2;3;4;6;1;1;2;803
778;8;41,66666667;375;1;6;6;9;5;1;0;804
9013;8;42,6;213;1;3;3;5;1;1;1;805
566;8;42,63636364;469;2;7;7;11;2;1;4;806
5898;8;42,66666667;256;1;4;4;6;2;1;1;807
5061;8;43,6;218;1;3;3;5;2;1;0;808
2007;8;43,66666667;393;1;6;6;9;3;1;2;809
7646;8;45,875;367;1;3;5;8;2;1;2;810
9302;8;46,2;231;1;3;3;5;1;1;1;811
5246;8;46,25;185;1;2;2;4;0;1;1;812
7454;8;46,5;372;2;5;5;8;2;1;2;813
1434;8;47;376;1;3;5;8;2;1;2;814
7833;8;47,14285714;330;1;4;4;7;3;1;0;815
8625;8;47,77777778;430;1;4;5;9;2;1;2;816
9412;8;48;240;1;2;3;5;1;1;1;817
3784;8;48,33333333;435;1;3;5;9;2;1;2;818
9646;8;48,77777778;439;1;4;5;9;2;1;2;819
4044;8;49,8;249;1;2;3;5;0;1;2;820
4845;8;49,8;498;1;2;6;10;3;1;2;821
965;8;50;350;1;3;4;7;2;1;1;822
9744;8;50,14285714;351;2;2;4;7;2;1;1;823
1034;8;50,55555556;455;2;5;5;9;4;1;0;824
1968;8;50,66666667;456;1;1;6;9;0;1;5;825
3492;8;51;459;1;4;5;9;4;1;0;826
5416;8;51,14285714;358;1;2;4;7;1;1;2;827
8747;8;51,22222222;461;2;3;5;9;2;1;2;828
8934;8;52,25;209;1;2;2;4;0;1;1;829
6056;8;52,57142857;368;1;1;4;7;1;1;2;830
2367;8;53,36363636;587;1;5;6;11;3;1;2;831
4179;8;53,4;267;1;3;3;5;0;1;2;832
5006;8;53,6;536;1;3;5;10;1;1;3;833
8682;8;53,75;430;2;4;4;8;3;1;0;834
7038;8;53,88888889;485;1;2;5;9;1;1;3;835
6824;8;54,4;272;1;1;3;5;0;1;2;836
6215;8;54,88888889;494;2;3;5;9;2;1;2;837
3245;8;54,90909091;604;2;2;6;11;2;1;3;838
7372;8;55;440;2;3;4;8;2;1;1;839
7316;8;55;605;1;3;5;11;2;1;2;840
8442;8;55,33333333;498;1;4;5;9;0;1;4;841
7411;8;55,75;223;1;1;2;4;0;1;1;842
7358;8;56,42857143;395;1;2;3;7;1;1;1;843
8356;8;56,75;227;1;2;2;4;1;1;0;844
1029;8;56,81818182;625;1;2;6;11;1;1;4;845
6991;8;57;228;1;2;2;4;1;1;0;846
7231;8;57;342;1;2;3;6;1;1;1;847
9156;8;57,22222222;515;1;3;4;9;2;1;1;848
5811;8;57,27272727;630;2;4;5;11;2;1;2;849
1390;8;57,44444444;517;2;3;4;9;2;1;1;850
5947;8;57,6;288;1;2;2;5;1;1;0;851
3293;8;57,88888889;521;1;3;4;9;3;1;0;852
6008;8;57,90909091;637;1;4;5;11;1;1;3;853
1609;8;58;232;1;2;2;4;0;1;1;854
8221;8;58,27272727;641;2;4;5;11;3;1;1;855
6048;8;58,7;587;1;2;4;10;0;1;3;856
2333;8;58,75;235;1;2;2;4;1;1;0;857
4367;8;58,8;294;2;2;2;5;1;1;0;858
2661;8;58,83333333;353;1;3;3;6;1;1;1;859
5074;8;58,83333333;353;1;3;3;6;1;1;1;860
1146;8;59,14285714;414;1;3;3;7;1;1;1;861
5149;8;59,36363636;653;2;4;5;11;4;1;0;862
2212;8;59,42857143;416;1;1;3;7;0;1;2;863
3604;8;59,42857143;416;1;2;3;7;1;1;1;864
1006;8;59,8;598;2;4;4;10;3;1;0;865
3229;8;59,83333333;359;1;1;3;6;2;1;0;866
3375;8;60;240;1;1;2;4;0;1;1;867
4036;8;60;240;1;2;2;4;1;1;0;868
8403;8;60,14285714;421;1;2;3;7;1;1;1;869
7276;8;60,18181818;662;1;4;5;11;3;1;1;870
5585;8;60,5;242;1;1;2;4;0;1;1;871
9216;8;60,7;607;1;4;4;10;0;1;3;872
975;8;61;244;1;1;2;4;0;1;1;873
7425;8;61,125;489;1;1;4;8;1;1;2;874
5056;8;61,18181818;673;1;3;5;11;2;1;2;875
94;8;61,27272727;674;2;4;5;11;2;1;2;876
1758;8;61,3;613;1;2;5;10;1;1;3;877
3741;8;61,6;308;1;2;2;5;1;1;0;878
6482;8;61,66666667;555;1;3;4;9;0;1;3;879
9419;8;61,9;619;2;4;5;10;2;1;2;880
2547;8;62;558;1;3;4;9;2;1;1;881
3567;8;62,125;497;1;1;4;8;0;1;3;882
5226;8;62,14285714;435;1;2;3;7;0;1;2;883
6885;8;62,5;375;1;1;3;6;0;1;2;884
3490;8;62,7;627;1;2;4;10;0;1;3;885
1807;8;63;441;1;2;3;7;1;1;1;886
8728;8;63;441;1;2;3;7;0;1;2;887
7359;8;63,09090909;694;1;5;5;11;2;1;2;888
5085;8;63,2;316;1;1;2;5;0;1;1;889
9536;8;63,66666667;382;1;1;3;6;0;1;2;890
4486;8;63,90909091;703;1;2;5;11;1;1;3;891
3974;8;64;576;1;2;3;9;1;1;1;892
1099;8;64,16666667;385;1;2;2;6;1;1;0;893
7389;8;64,16666667;385;1;2;2;6;1;1;0;894
5122;8;64,42857143;451;1;2;3;7;0;1;2;895
4487;8;64,6;323;1;1;2;5;0;1;1;896
4788;8;64,63636364;711;1;3;4;11;0;1;3;897
9460;8;64,75;518;1;2;3;8;0;1;2;898
834;8;64,88888889;584;1;1;3;9;0;1;2;899
3945;8;65,11111111;586;2;2;4;9;1;1;2;900
3086;8;65,14285714;456;2;3;3;7;1;1;1;901
1206;8;65,2;326;1;1;2;5;0;1;1;902
8576;8;65,33333333;392;1;1;2;6;0;1;1;903
9087;8;65,4;327;1;2;2;5;1;1;0;904
1556;8;65,57142857;459;1;2;2;7;1;1;0;905
3575;8;65,6;328;1;1;2;5;0;1;1;906
1944;8;65,625;525;1;2;3;8;1;1;1;907
8864;8;65,625;525;1;2;3;8;0;1;2;908
5446;8;65,77777778;592;1;2;3;9;0;1;2;909
8091;8;65,8;329;1;1;2;5;0;1;1;910
1952;8;65,90909091;725;1;2;4;11;1;1;2;911
2919;8;66,2;662;1;2;4;10;0;1;3;912
5841;8;66,36363636;730;1;2;4;11;1;1;2;913
9557;8;66,81818182;735;1;4;4;11;2;1;1;914
247;8;66,9;669;2;3;4;10;1;1;2;915
1038;8;67;402;1;2;2;6;1;1;0;916
8646;8;67;402;1;1;2;6;0;1;1;917
4270;8;67,11111111;604;1;2;3;9;0;1;2;918
9137;8;67,11111111;604;1;2;3;9;1;1;1;919
4689;8;67,18181818;739;1;3;4;11;1;1;2;920
20;8;67,28571429;471;1;1;3;7;0;1;2;921
8131;8;67,28571429;471;1;2;2;7;1;1;0;922
8739;8;67,4;337;1;1;2;5;0;1;1;923
2591;8;67,54545455;743;2;2;4;11;2;1;1;924
9493;8;67,55555556;608;1;2;3;9;0;1;2;925
1636;8;67,75;542;1;2;3;8;0;1;2;926
8941;8;67,81818182;746;1;4;4;11;3;1;0;927
7326;8;68;476;2;2;2;7;1;1;0;928
5132;8;68;612;1;1;4;9;0;1;3;929
8231;8;68;408;1;1;2;6;0;1;1;930
783;8;68,2;682;1;3;4;10;1;1;2;931
3532;8;68,2;682;1;3;4;10;1;1;2;932
3630;8;68,22222222;614;1;3;3;9;1;1;1;933
6570;8;68,4;684;1;1;4;10;1;1;2;934
1495;8;68,5;274;1;1;1;4;0;1;0;935
8953;8;68,63636364;755;1;2;4;11;1;1;2;936
9660;8;68,63636364;755;1;3;3;11;2;1;0;937
7426;8;68,66666667;618;1;2;3;9;1;1;1;938
6023;8;68,7;687;1;1;4;10;2;1;1;939
4309;8;68,85714286;482;1;1;3;7;0;1;2;940
5503;8;68,85714286;482;1;2;2;7;1;1;0;941
3587;8;68,9;689;1;2;4;10;0;1;3;942
1279;8;69;621;1;2;3;9;0;1;2;943
2197;8;69,28571429;485;1;2;2;7;1;1;0;944
9270;8;69,44444444;625;1;2;3;9;1;1;1;945
3708;8;69,54545455;765;1;2;4;11;2;1;1;946
1739;8;69,55555556;626;1;3;3;9;1;1;1;947
3644;8;69,625;557;1;2;3;8;1;1;1;948
446;8;69,7;697;1;1;3;10;0;1;2;949
6850;8;69,88888889;629;2;2;3;9;2;1;0;950
3503;8;69,88888889;629;1;3;3;9;2;1;0;951
1177;8;70;770;1;2;3;11;1;1;1;952
1002;8;70,1;701;1;1;3;10;0;1;2;953
5508;8;70,18181818;772;1;2;3;11;2;1;0;954
4211;8;70,2;702;2;2;3;10;1;1;1;955
1661;8;70,3;703;1;1;3;10;0;1;2;956
1294;8;70,44444444;634;1;2;3;9;0;1;2;957
301;8;70,45454545;775;1;3;3;11;2;1;0;958
5465;8;70,45454545;775;1;3;4;11;1;1;2;959
8997;8;70,5;564;2;3;3;8;1;1;1;960
5181;8;70,6;353;1;1;2;5;0;1;1;961
78;8;70,63636364;777;1;3;3;11;0;1;2;962
1898;8;70,71428571;495;1;1;3;7;0;1;2;963
7752;8;70,77777778;637;1;2;3;9;1;1;1;964
9057;8;70,8;354;1;1;2;5;0;1;1;965
4697;8;70,85714286;496;1;2;2;7;0;1;1;966
1707;8;71;710;2;3;3;10;2;1;0;967
5262;8;71;781;1;2;4;11;0;1;3;968
7976;8;71;497;1;2;2;7;0;1;1;969
116;8;71,16666667;427;1;2;2;6;0;1;1;970
3346;8;71,27272727;784;1;2;4;11;1;1;2;971
53;8;71,28571429;499;2;2;2;7;1;1;0;972
5141;8;71,6;716;1;2;3;10;1;1;1;973
4836;8;71,71428571;502;1;2;2;7;1;1;0;974
844;8;71,8;718;1;1;3;10;0;1;2;975
3540;8;71,81818182;790;1;2;3;11;1;1;1;976
190;8;72,27272727;795;1;3;3;11;0;1;2;977
9526;8;72,28571429;506;2;2;2;7;1;1;0;978
3755;8;72,33333333;651;1;3;3;9;1;1;1;979
5668;8;72,6;726;1;1;3;10;0;1;2;980
7196;8;72,6;726;1;1;3;10;1;1;1;981
1346;8;72,88888889;656;1;2;2;9;1;1;0;982
4541;8;72,88888889;656;1;2;3;9;0;1;2;983
2866;8;73;365;1;1;1;5;0;1;0;984
5334;8;73,1;731;2;2;3;10;0;1;2;985
7914;8;73,11111111;658;1;2;3;9;1;1;1;986
3526;8;73,25;293;1;1;1;4;0;1;0;987
3555;8;73,4;734;1;1;3;10;1;1;1;988
9048;8;73,4;367;1;1;1;5;0;1;0;989
5669;8;73,42857143;514;1;1;2;7;0;1;1;990
8062;8;73,54545455;809;1;2;3;11;1;1;1;991
1075;8;73,57142857;515;1;2;2;7;1;1;0;992
2144;8;73,6;736;1;2;3;10;1;1;1;993
6934;8;73,81818182;812;1;2;3;11;0;1;2;994
6937;8;73,90909091;813;1;2;3;11;2;1;0;995
721;8;74;370;1;1;1;5;0;1;0;996
725;8;74;296;1;1;1;4;0;1;0;997
7206;8;74,11111111;667;1;2;3;9;1;1;1;998
5159;8;74,125;593;1;2;2;8;1;1;0;999
280;8;74,25;594;1;1;2;8;0;1;1;1000
4563;8;74,27272727;817;1;2;3;11;1;1;1;1001
